Nom,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Yannick Fringeli,1:58.88,,,,,,,,,,,,,,
Johan Adatte,,,2:25.52,,,,,,,,,,,,
Michael Reichert,,,,2:14.71,,,,,,,,,,,
Sandro Inauen,,,,,,,,,,,3:23.42,,,,
Andreas Bühler,2:11.50,2:06.55,,,,,,,,,,,2:10.24,,
Philipp Weber,,2:10.65,,2:01.60,,2:05.50,,,,1:57.49,,,2:03.34,1:59.68,2:00.24
Nick Stalder,,,,,,,,,,2:13.09,,,,,
Samuel Küng,,,,,,,2:02.16,,1:59.09,2:00.55,1:59.99,1:56.47,,,
Jonas Klemperer,,,,,,2:21.36,2:11.47,2:09.80,,,,,,,
Aurélien Jobin,2:11.77,2:13.06,,,,,,,,,,,,,
David Florian Kummer,,,,,,,,,,,,,2:15.77,2:13.18,
Lukas Heeb,,,,,,,,,2:12.60,2:20.68,,,,,
Eric Stirnemann,2:09.29,2:08.41,,2:05.22,,,1:58.77,1:57.47,1:57.50,,,,,,
Yannick Gouttefarde,,,,,,,,,,,,,,,2:17.74
Florian Loder,1:57.32,1:57.30,1:56.95,2:12.77,,,,,,,,,,,
Lukas Vögtli,,,,,,,,,,2:09.68,,,,2:03.21,2:02.68
Michael Ricker,,,,,,,,1:56.00,,,,,,,
Merlin Pürro,,,,,,,,2:14.12,,,,,,,
Thomas Trabelsi,,,,,2:16.08,2:08.23,,,,,,,,,
Lukas Neff,2:10.42,,,,,,,,,,,,,,
Iwan Kälin,,,,,,,,,2:31.67,,,,,,
Smon Ghebretsion,,,,,,,,,,,2:19.19,2:05.03,2:07.93,,
Samuel Michel,2:02.05,,,,,,,,,,,,,,
Kilian Leuthold,,,,,,2:34.36,,,,,,,,,
Hansueli Overturf,,,,,,,,,,,,,,,2:13.05
Marc Mathys,,,,2:02.05,2:05.67,,,,,,,,,,
Loris Zogg,,,,,,,,,,,2:13.35,,2:09.05,,
Pirmin Oberlin,2:18.42,,2:06.70,,,,,,,,,,,,
Njaal Aase,,,,,,,,,,,,2:18.41,2:10.60,2:10.79,2:09.54
Andreas Habermacher,,,,,,,,,,,,,,2:13.73,2:16.74
Tobias Kneller,,,,,,,,,,,,,,,2:00.38
Dominik Dölger,,,,,,,,,,2:09.10,2:07.47,2:04.20,2:04.15,2:03.92,2:06.52
Eric Revuelta,,2:02.22,2:05.71,,,,,,,,,,,,
Philippe Biollaz,,,,,,,,,,,,2:23.54,,,
Elpidio Iannello,,3:20.02,3:18.72,3:23.93,,,,,,,4:02.95,,,,
Tim Güttinger,,,,,,2:04.57,2:07.31,2:02.60,,,,,,,
Jonas Stampfler,,,,,,2:10.26,2:16.04,2:15.62,,,,,,,
Alexandre Bovier,,,,,,,,,2:07.12,,,,,,
Michael Haltner,2:46.96,,,,,,,,,,,,,,
Amable Alvarez,,,,,,,,,,,,,,2:18.47,
Hannibal Nazir Altagracia Cordero,,,,,,,,,,,,,,2:34.55,2:32.78
Cyril Fricker,,,,,,2:26.13,2:18.67,,,,,,,,
Thomas Huwiler,,2:01.97,1:54.35,1:53.39,1:52.86,1:52.10,1:52.61,1:51.82,1:52.57,1:58.17,,2:01.58,,,
Sebastiano Pollock,2:01.33,2:03.46,,,,,,,,,,,,,
Haben Teklemichal,,,,,,,,,,,,,1:57.93,1:57.46,1:54.57
Emanuel Schönbächler,,,,,,,,,,1:58.44,1:55.64,1:54.14,1:55.67,,
Nicola Luisoni,,,,,,,,,2:21.62,,,,,,
Noah Siebenpfund,,,,,,,,,,,2:05.57,2:04.91,2:05.28,2:01.32,2:00.22
Maxime Bichsel,,,,,,,,,,,2:13.81,,,2:14.32,
Simon Lustenberger,,,,1:58.07,1:53.51,1:54.06,,,,,,,,,
Xavier Mirailles,,,,,,,,,,2:18.13,,,,,
René Villiger,,,,,,,,,,,,2:19.13,,2:18.82,
Samuel Staub,,,,,,2:33.86,,,,,,,,,
Nils Oberli,,,,,,,,,,,,2:46.17,,,
Dylan Merlos,,,,,,,,,,,,2:19.10,2:12.51,2:08.36,
Sium Zerehannes,,,,,,,2:07.24,1:59.96,1:59.15,1:57.97,1:55.85,1:55.49,,,
Julien Lyon,2:10.30,1:59.22,,1:58.03,,,,1:57.49,,,,,,,
Jakob Frick,,,,2:56.72,,,,,,,,,,,
Rémi Laure,,,,,,2:05.45,,,,2:14.98,2:02.91,,2:02.16,2:02.29,2:02.70
Enrico Nitihardjo,,,,,,,,,,,2:29.61,2:21.01,,,
Mirco Zwahlen,1:51.60,1:51.06,1:52.41,1:50.90,1:50.97,1:51.67,1:50.05,2:03.15,,,,,,,
Claudio Monaco,,,,,,,,,,,,,,2:34.31,
Robin Walter,,,,,,,,,2:13.97,,,,,,
Gilian Bruchez,2:04.66,2:01.74,,,,,,,,,,,,,
Fabio Krampf,,,,,,,,,,,2:15.11,,,,
Valentin Hofstetter,,,,,,,3:04.60,3:01.54,,,,,,,
Bernhard Jost,,2:10.65,,,,,,,,,2:05.77,2:09.55,,,
Cagdas Aysev,,,,,,,,,,,,,,,2:24.32
Alain Mc Laren,,2:01.41,,,,,,,,,,,,,
Casimir Herold,,,,,,,,,,,,2:06.15,2:06.57,,
Maurice Thome,,,,,,,,,,3:03.38,3:03.48,,,,
Alex Meyer,,2:06.55,,,,,,,,,,,,,
Philipp Sennrich,,,,,,,,,2:12.40,,,,,,
Kolja Schön,,,,,,,,,,,,,,2:03.08,2:00.05
Pascal Kolb,,,,,2:09.13,2:00.61,2:00.45,1:59.28,2:02.50,1:57.77,1:57.86,1:56.16,1:56.14,1:58.02,1:57.69
Alexander Schacher,,,,,,3:06.37,3:03.91,,,,,,,,
James Cullen,,,,,,,,,,,,,,2:06.06,1:59.01
Noel Schüpbach,,,,,,,,2:28.11,2:22.80,2:22.08,,2:23.47,,,
Frédéric Horsky,,2:23.01,,,,,,,,,,,,,
Florian Herrmann,,,,,,,,,,,,,,2:18.24,
Diego Hildbrand,,,,2:30.92,,,,,,,,,,,
Joel Graber,,,,,,,,,,2:09.06,2:01.07,,,2:00.21,
Sharmarke Abdi Jama,,,,,,,,,,,,,,,2:10.46
Karim Lang,,,,,,,,2:03.64,2:03.09,2:08.24,,,,,
Florian Suter,,,,,,,,,,,,2:03.12,,,
Jawahar Varatharajan,,,,,,,2:22.64,2:19.70,,,,,,,
Adrian Karrer,1:59.55,,,1:59.22,,,,,,,,,,,
Patrik Gilgen,,,,,,2:21.28,,,,,,,,,
Kiflay Mengestabe,,,,,,,,,2:04.90,,,2:01.49,1:59.28,1:59.02,
Rafael Affolter,2:30.95,,,,,,,,,,,,,,
Nils Freyenmuth,,,,,,,,,2:17.40,,,,,,
Marco Jordan,,,,,,2:01.98,2:09.68,,,,,,,,
Michaël Nançoz,2:00.38,,,,,,,,,,,,,,
Armin Stucki,2:15.43,,,2:05.60,2:08.70,,,,,,,,,,
Alexandre Roch,1:54.55,1:54.58,,,,,,,,,,,,,
Fabrice Mettler,,,,,,,2:54.04,,,,,2:09.36,2:03.95,2:01.74,1:58.62
Brian Büchli,,,,,,,3:02.30,,,,,,,,
Mattia Cereghetti,,,,,,,,,,,,,,,2:53.08
Gaël Günter,,,,,,,,,,,,,,2:06.74,2:00.61
Colin Glattfelder,,1:59.64,,2:02.75,,2:02.14,1:59.38,2:11.23,,,,,,,
Khaled Kurdi,,,,,,,,3:50.50,,,,,,,
Pascal Korolnyk,,,,,,,,2:15.42,,,,,,,
Andreas Hug,2:08.14,2:06.78,,2:21.54,,,,,,,,,,,
Alexander Good,,,,2:27.07,,,,,,,,,,,
Lukas Stucki,2:10.82,,,,,,,,,,,,,,
Ahmed El Jaddar,,,,,,,,,,,,2:03.53,,,
Jérémy Jubin,2:18.75,2:06.08,,,,,,,,,,,,,
David Leuenberger,,,,,2:51.88,,,,,,,,,,
Nils Arni,,,,,,,,,,,2:16.49,,,,2:08.57
Mouhcine Ouahman,,,,,,,,,1:48.74,,,1:50.89,1:51.99,,
Dario Spielmann,,,,,,,,,,2:16.42,2:06.50,2:03.41,2:05.64,,
Lukas Zürcher,1:59.71,,,,,,,,,,,,,,
David Schulze,,,,2:27.16,,,,,,,,,,,
Patrick Rämer,,,,,,2:03.19,,,,,,,,,
Tom Elmer,,,,,,,1:57.89,1:54.89,1:50.18,1:52.63,1:50.34,1:54.89,1:53.34,1:50.73,1:47.87
Adnan Tabet,,,,,,,,,,,,,,2:09.96,2:06.37
Matteo Tamagni,2:04.36,2:13.34,2:01.84,,,,,,,,,,,,
Daniel Löhrer,,,,,,,,2:12.33,2:06.15,2:08.20,,2:10.40,,,
Silvio Bartucca,,,,,,,,,,,,,2:20.54,2:21.70,2:24.67
Claudio Zihlmann,2:02.19,,,,,,,,,,,,,,
Bastien Joly,,,,,2:55.00,,,,,,,,,,
Sebastian Fischer,,,,,,2:01.51,2:00.12,1:58.39,1:58.68,,,,,,
Simon Membrez,,,,2:08.05,,,2:04.08,2:02.80,2:00.49,,,,,,
David Taglio,,2:47.45,,,,,,,,,,,,,
Marc Gigon,,,,,,,,,,2:19.31,2:14.37,2:06.04,2:02.24,2:07.32,2:04.92
Milos Sismanovic,,,,,,,,,,,,,2:28.94,,
Etienne Zuccone,,,,,,,,,,,,2:14.53,2:13.78,,
Jonas Adler,2:22.59,,,,,,,,,,,,,,
Fabian Egger,,,,,,,,2:18.11,2:07.59,2:06.29,2:03.04,,,,
Kenny Ziegler,1:59.30,,,,,,,,,,,,,,
Paolo Baumberger,,,,,,,,,2:17.27,2:11.19,2:09.24,,,,
Sven Krattinger,,,,,,,,,,2:18.93,2:05.06,2:04.95,2:03.28,2:02.08,
Daniel Brunner,1:55.53,,1:56.54,1:54.24,1:52.30,1:52.87,1:51.95,1:54.28,,,,,,,
Romario Gassmann,1:56.05,1:53.49,1:54.67,1:51.45,,1:55.16,,,,,,,,,
Thomas Gruber,,,,,,2:04.07,2:03.96,2:07.68,,,,,,,
Gil Meyer,2:04.41,1:58.54,2:01.33,2:00.42,2:02.34,1:59.13,1:58.11,,,,,,,,
Florian Helfer,,,,,,,,,2:13.98,2:06.40,2:06.06,2:09.00,,,
Matthias Freivogel,1:59.72,1:58.60,1:59.57,,,,,,,,,,,,
Andreas Reifler,,,,,3:01.18,,,,,,,,,,
Romain Kolly,,,,,,,,,2:08.26,2:08.35,2:03.73,,,,
Stefan Mortier,,,,,,,,2:05.26,2:04.81,2:03.79,2:02.59,2:06.32,2:07.80,,
Kevin Yavuz,,,2:18.33,,,,,,,,,,,,
Yanik Burch,,,,,,,2:23.17,,,,,,,,
Yves Cornillie,,,,,,,,,,2:02.45,2:04.30,,2:02.90,,
Adrian Buser,,,,,,,,,,2:46.87,,,,,
Igor Hungerbühler,,,,,,,,,,,2:13.87,2:05.57,2:04.15,2:05.08,
Dominic Meier,,2:13.70,2:08.57,,,,,,,,,,,,
Amadé Ruppen,1:58.05,,,,,,,,,,,,,,
Melvin Frossard,,,,,,,,,,2:01.44,1:57.53,1:56.71,,,
Christophe Chabard,,,,,,,,,,,,2:04.96,2:06.05,,
David Bergmann,,,,,,,,,,,,,,2:09.31,
Davide Donati,,,,,2:40.84,,,,,,,,,,
Christian Lemmel,2:17.21,,,,,,,,,,,,,,
Dominic Oesch,,,,,,,,2:19.96,2:14.68,2:11.10,,,,,
Nabil Demlek,1:59.64,1:59.80,2:03.25,2:01.52,,,,,,,,,,,
Michael Stöckli,,,,2:09.90,,,,,,,,,,,
Hariharan Roy Rasiah,,,,,,,,,2:07.87,,,,,,
Mohammed Boulama,,,,,,,,,,1:58.29,,2:02.20,,,
Pascal Neuenschwander,,,,,,,,,2:12.81,,,,,,
Steven Marshall,2:05.80,2:05.41,,,,,,,,,,,,,
Nathan Wanner,,,,,,,,,,,,,1:55.94,1:55.24,1:55.64
Daniel Cojocaru,,,,,,,,,,,,,2:07.62,,
Christoph Zimmermann,2:08.09,,,,,2:08.50,2:07.91,,,,,,,,
Jérôme Epiney,,,,,2:05.27,,2:08.37,,2:11.21,2:03.55,,,,,
Jonathan Selz,,,,,,,2:18.96,,,,,,,,
Guilherme Santos,,,,,,,,,,,2:05.01,2:00.40,1:57.72,1:56.71,1:54.40
Noah Voirol,,,,,,,,,,2:18.11,2:11.19,,,,
Louis Low-Beer,,,,,,,,,,,,,2:08.06,1:57.02,1:53.59
Josef Imhof,,,,4:33.44,,,,,,,,,,,
Tim Nielen,,,,,2:08.48,,,,,,,,,,
Sani Mohamed Jibril,,,,,,,2:05.30,,,,,,,,
Cédéric Dubois,,2:22.21,,2:19.87,2:16.46,2:13.07,,,,,,,,,
Andri Haberthür,,,,,,,2:23.04,,,,,,,,
Andreas Ritz,,,,,,,,,,,1:58.07,,,,
Dennis Nann,,,,2:35.30,,,,,,,,,,,
Quentin Juillard,,,,,,,2:35.65,,,,,,,,
Luca Lacic,,,2:18.55,,,,,,,,,,,,
Michael Amacker,,,,2:08.29,2:04.15,2:13.47,2:07.17,,,2:09.62,2:11.55,,,,
Jérôme Crettaz,,,,2:09.16,,2:05.63,,,,,,,,,
Sylvain Métrailler,,,,,,,2:19.58,,,,,,,,
Joel Küng,,,,,,,,,,,3:10.36,,,,
Patric Mosimann,1:58.71,2:08.18,,,2:04.24,2:04.28,,,,,,,,,
Patrick Pauchard,2:08.99,2:07.60,2:13.51,2:11.11,2:09.50,2:04.67,,2:16.70,,,,,,,
Hannes Elmer,,2:02.67,2:02.45,2:00.24,,,,,,,,,,,
Jean-Paul Bourquin,,,,,,,2:32.47,,,,,,,,
Fridolin Riegg,,2:02.63,2:00.71,,,,,,,,,,,,
Claudio Wäspi,,,,,,,,,,,,,,,1:55.75
Tobias Nussbaum,,,2:11.00,,,,,,,,,,,,
Janis Macoritto,,,,,,,,,,2:09.01,,,,,
Luca Innocenti,,,,,,,,,,,2:16.50,2:10.66,2:05.12,2:02.35,2:03.60
Fabio Jim Madonna,,,,,,,,,,2:26.97,,,,,
Valentin Egger,,,,,,,,,,,,2:06.16,2:03.85,2:03.93,2:04.94
Chris Hawkins,,,,3:30.76,,,,,,,,,,,
Andrea Fontanelli,,,,,,,,,,2:09.72,2:09.30,2:03.44,2:08.52,,
Lukas Schaub,,,,2:13.72,,,,,,,,,,,
Cyril Eisenegger,,,,,,,,,,2:02.79,,,,,
Amir Mechai,,,,2:13.54,,,,,,,,,,,
Dario Allenspach,,,,,,2:55.10,2:52.87,,,,,,,,
Louis Lazeyras,2:03.59,2:08.52,2:03.52,2:12.05,,,,,,,,,,,
Lukas Zulauf,,,,,,,,,2:05.25,2:03.97,,2:08.61,,,
Sandro Schalch,,2:01.84,,,,,,,,,,,,,
Michael Ackermann,2:12.97,2:10.51,,2:12.41,,,,,,,,,,,
Jonathan Amy,,2:03.05,,,2:05.75,,2:07.23,,,,,,,,
Max Witteveen,,,,,,,,,,,,,,2:03.21,
Erich Huber,,,,,2:12.18,,,,,,,,,,
Amadou Ndiaye,,,,,,,,,,,,,,2:08.75,
Nico Näf,,,,,,,,,,,,,,2:14.94,
Antoine FEVRE,,,,,,,2:51.34,,,,,,,,
Simon Vögeli,,,,,,,,,,,,,,2:19.71,
Karim Jowary,,,,2:11.94,2:05.17,,,,,,,,,,
Julien Vonlanthen,2:20.94,,,,,,,,,,,,,,
Adrian Reber,1:59.99,2:03.06,2:04.82,1:59.58,,,2:04.69,,,,,,,,
Laurent Schuetz,2:02.83,2:00.76,2:00.92,2:03.29,,,,,,,,,,,
Andri Bühler,,,,,,,,,,3:18.58,,,,,
Lars Mattle,,,,,,,,,2:16.12,2:13.82,,,,,
Pascal Schmid,2:01.38,,,,,,,,,,,,,,
Andreas Dubach,,,,,,2:16.75,,,,,,,,,
Jérôme Aeschbach,,,,,,,,,,,,,2:18.87,2:11.34,
Luc Roduit,,,,,,,,,,,,,2:10.27,,
Adriano Engelhardt,,,2:15.61,2:00.58,1:58.34,,1:56.52,1:53.38,2:03.54,2:04.10,,,,,
Remo Muff,,,,,,,,,,,,,,,2:25.63
Justin Medico,,,,,,,,,2:19.01,,,,,,
Justin Nikles,,,,,,,,,,2:16.25,,,,,
Saadi Chelali,,,,,,,,,,,,,,2:15.66,2:14.55
Noah Gabathuler,,,,,,,,,,,,,2:01.76,,
Zouhair Oumoussa,,,,,,,,,,1:56.30,,,,,
Joël Scheder,,,,,,2:13.16,2:11.61,2:15.77,,,,,,,
Siem Brhane,,,,,,,,,,,,,,2:18.10,
Harry Huber,,,,,,,,2:29.67,,,,,,,
Gregorio Delcò,,,2:04.87,,,,,,,,,,,,
Raphael Amrein,,,,,2:22.66,2:22.04,2:15.66,2:21.04,,,,,,,
Derek Buccassi,,,,,,,,,,,,2:01.21,2:01.22,,
Bryan Corbaz,,,,,,,2:06.37,,2:04.49,,,,,,
Adrian Epprecht,,,2:11.23,2:07.04,1:59.20,1:59.64,1:57.45,1:56.41,2:01.15,2:00.90,,,,,
Stephan Wyss,,,,,,,,,,,,,,,2:18.31
Abel Isak,,,,,,,,,,,,,,2:09.28,
Markus Hagmann,2:04.00,,,,,,,,,,,,,,
Richard Kunz,1:56.62,1:57.85,,,,,,,,,,,,,
Dominic Ryser,2:02.89,2:01.08,,,,,,,,,,,,,
Hugo Santacruz,,,,,,1:50.97,1:50.88,1:48.86,1:46.95,1:46.68,1:48.35,1:47.78,1:49.46,,
Michele Frezza,,,,,,,,,,,,2:12.69,,,
Antony Nesarajan,,,,,,,,2:22.29,,,,,,,
Andrea Cavalli,,,,,,,,,,2:25.74,2:18.59,2:15.86,2:17.22,,2:17.22
Fabrice Honegger,,2:06.96,2:08.18,,2:12.20,,,,,,,,,,
Lucca Blum,,,,,,,2:20.73,2:08.86,2:06.12,2:00.83,2:00.53,2:00.36,1:59.58,1:59.02,1:59.05
Stefan Gerber,,,,,,,,2:31.71,2:10.09,2:07.30,,,,,
Mika Berthel,,,,,,,,,,2:36.94,,,,,
Guillaume Laurent,2:00.22,1:56.71,,1:54.85,1:57.25,1:50.74,1:51.89,1:52.47,1:51.26,,1:51.54,1:50.72,1:50.71,,1:48.91
Migjen Dauti,,,,,,,,,,,,,2:13.11,2:01.09,1:59.35
Elia Triaca,,,,,,,,,,,,,,,2:00.35
Dario Zimmermann,,,,,,,,,,,,2:12.68,,,
Jan Hochstrasser,2:00.77,1:55.02,1:52.07,1:51.93,1:49.76,1:49.64,1:49.32,1:48.69,1:47.95,1:50.18,1:49.14,1:51.36,1:49.94,,
Jose Carlos Queiros Barbosa,,,,,,,,,,1:54.96,1:52.32,1:52.08,,,
Daniel Strittmatter,2:23.29,,,,,,,,,,,,,,
Nathaniel Kleiner,,2:01.43,1:58.80,1:59.65,2:00.61,,,,,,,,,,
Rafael Peixoto Pedro,,,,,,,,,,,,1:59.00,1:56.66,1:53.99,
Martial Gottraux,,,,,,,2:39.34,2:36.04,,2:38.47,,,,,
Maxence Franz,,,,,,,2:13.37,,,,,,,,
Kurt Schwegler,2:02.86,,,,,,,,,,,,,,
Tobias Meier,,,,,,3:07.58,,,,,,,,,
Filippo Balestra,,,,,,,,,,,,2:17.66,2:10.18,2:04.50,1:59.50
Matthias Udry,2:14.64,,,,,,,,,,,,,,
Kaushal Mahon,,,,,,,,,,2:20.15,,,,,
Julio Pereira,,,,,,,,,,,2:01.81,2:18.42,,,
Dominik Zinsstag,2:05.43,2:03.28,,,,,,,,,,,,,
Arno Fässler,,,,,,,,,,,,,2:18.99,,
Walter Eichelberger,2:42.49,,,,,,,,,,,,,,
Manuel Dal Ben,,,,,,,,,,,,,,,1:58.76
Xavier Kolly,,,,,,,,,,,,,,1:56.05,1:53.38
Jens Van Boxstael,,,,,,,,,,,,,,,2:09.83
Samuel Bumann,2:01.74,,1:59.97,,,,,,,,,,,,
Samuel Abraham,,,,,,,,,,,,,2:12.18,2:12.66,
Fabian Gfeller,,,2:27.57,,,,,,,,,,,,
Esteban Hofer,,,,,,,,2:03.04,1:58.19,2:03.82,,,,,
Roman Hüsler,,,,,,,1:57.22,1:56.27,1:54.81,1:55.16,,,2:00.42,1:58.96,
Sutharsan Kopalapillai,,,,2:06.19,,,,,,,,,,,
Alex Balestra,,,,,,,,,,,,2:10.95,,,
Louis Cornillie,,,,,,,,,,,,,2:04.17,,
Loïc Dumas,,,,,,2:20.28,2:15.62,,,,,,,,
Luca Feraco,,,,,,,,,,,,,2:44.37,,
Christian Fässler,2:04.28,2:02.13,,,,,,,,,,,,,
Luca Lionti,,,,,,,,,,2:19.00,,2:06.79,2:01.95,1:59.94,1:58.88
Iwan Grüter,,,,,,2:54.20,,,,,,,,,
Andriu Deplazes,,,,2:12.31,2:03.55,,2:03.76,,,,,,,,
Aritz Lizoain,,,,,,,,,,,,,,2:00.56,
Matthias Eugster,,2:13.11,,,,,,,,,,,,,
Shaeban Muhammed Ali,,,,,,,,,,2:10.16,,,2:06.74,,
Gian Althaus,,,,,,2:26.50,,,,,,,,,
Luca Hohermuth,,,,,,,,3:48.15,,,,,,,
Nicola Lüdi,,,,,2:14.32,,,,,,,,,,
Raphael Bircher,,,,,,,,,,,6:49.83,,,,
Yannick Bossart,,,,,,,,,,,,,2:08.11,,
Maël Masserey,,,,,,,,,2:30.19,,,,,,
Josua Richard Sommer,,,,,,,2:15.07,,2:10.28,,,,,,
Raphaël Ladimi,,,,,,2:12.99,,,,,,,,,
Yan Waldmeyer,2:00.10,,,,,,,,,,,,,,
Raffaele Bischof,,,2:29.86,2:25.26,2:18.28,,,,,,,,,,
Maël Bohren,,,,,,,,1:54.50,1:55.02,1:52.56,,,,,
Noah Torrent,,,,,,,,,,,,,,2:09.01,2:04.23
Nils Gasparini,,2:05.35,2:01.79,2:00.02,2:02.43,,,,,,,,,,
Aaron Horber,,,,,,,3:11.96,,,,,,,,
Yassin Benhamza,,,,2:19.44,,,,,,,,,,,
Sandro Leu,2:09.81,,,,,,,,,,,,,,
Dominik Röösli,,,,,,,,,,2:07.53,,,,,
Patrick Farquet,1:56.51,,,,,,,,,,,,,,
Silas Giaimo,2:12.19,,,,,,,,,,,,,,
Michael Hebeisen,1:59.06,2:06.60,2:00.75,,,,,,,,,,,,
Christian Schumacher,2:00.60,1:56.78,1:59.08,2:01.64,1:57.12,1:57.22,,,,,,,,,
Ralf Looze,,,,2:13.83,,2:00.64,2:00.62,,1:56.45,1:54.44,1:57.79,,,,
Christian von Allmen,2:04.84,2:06.74,2:05.77,,,,,,,,,,,,
Philippe Nicollier,,,,2:03.77,2:01.70,1:59.16,1:58.44,,,,,,,,
Claudio Dahinden,,,,,,,,,,,,,,2:06.09,2:01.05
Tarek Yerli,,,,,2:20.19,,,,,,,,,,
Flavio Jakob,,,,,,,,,2:37.45,2:34.15,,,,,
Urs Schönholzer,,2:10.77,,,2:11.59,,,,,,,,,,
Vinzenz Müller,,,2:08.73,2:06.84,,,,,,,,,,,
Aurel Sostizzo,,,,,,,,3:18.92,,,,,,,
Jean-Lou Maury,,2:08.61,,,,,,,,,,,,,
Loïc Lanthemann,,,,,,,,2:14.23,2:11.26,2:07.22,2:14.35,,,,
Thomas Salvadè,,,,,,,,,,,,,2:38.79,,
Gabriel Dos Santos Costa,,,,,,,,,,,2:04.44,1:58.09,2:05.77,,
Maxim Wyss,,,,,,,,,,,,,2:01.75,1:58.36,1:56.30
Mike Nielen,,,,,,,,,2:11.73,2:11.70,,2:16.40,,,
Silvan Kaeser,,,,,,,,,,,,,,,2:13.66
Erich Oberholzer,2:19.33,,,,,,,,,,,,,,
Tobias Eichelberger,,,,,2:12.91,2:10.19,2:06.31,2:05.50,2:05.62,2:04.64,2:03.05,2:03.66,2:06.32,2:03.12,2:03.64
Ueli Häfliger,,,,,,2:14.52,2:12.08,2:08.86,,,,,,,
Dominik Reich,,,,,,,,,,,,,,,1:53.89
Lionel Cachin,,,,,,,2:10.16,,,,,,,,
Daniel Gyger,,2:02.63,,,,,,,,,,,,,
Anthony Schwab,2:02.77,,,,,,,,,,,,,,
Pascal Steiner,,,,,,2:06.69,2:03.49,2:08.39,,,,,,,
Fabian Weiss,,,,,,,,,,,,,,2:18.44,
Nick Eggerschwiler,,,,,,2:18.59,2:19.88,,,,,,,,
Renato Schöb,2:24.00,,,,,,,,,,,,,,
Lauri Takacsi-Nagy,,,,2:16.26,2:06.69,,,,,,,,,,
Marc Bill,,,,,,,,1:57.44,1:54.52,1:51.70,1:51.51,1:50.82,1:51.39,,1:53.20
Matteo Kelic,,,,2:29.54,,,,,,,,,,,
Simon Hollinger,,,,,,,,,,2:09.33,2:02.18,2:02.33,2:02.87,,
Jérémie Pasche,,,,2:09.56,2:08.89,2:05.89,,,,,,,,,
Semere Teweldebrhan,,,,,,,,,,,2:23.23,,,,
Fabian Jucker,,,,,1:59.06,2:00.39,,,,,,,,,
Kevin Maillard,,2:18.90,,,,,,,,,,,,,
Maxime Barbe,2:08.20,2:02.66,2:00.70,,,,,,,,,,,,
Yannick Berthoud,,,2:05.91,2:00.85,2:00.38,,,,,,,,,,
Davide Gambonini,,,,2:09.98,2:11.28,2:14.80,,,,2:07.94,,2:15.45,,,2:22.41
Nicola Hagger,,,,,,,,,,2:14.62,,,,,
Mirko Tamò,,,,,,,,,,,,2:03.80,2:02.40,1:56.57,1:54.94
Pascal Emmanuel Emile,,,,,1:52.72,1:53.82,1:53.83,,,,,,,,
Giulio Baumann,,,,,,,,3:43.87,,3:32.52,3:34.78,,,,
Yoann Vogel,,,,,,,,,,,,,2:24.02,2:22.68,
Teo Droz,,,,,,,,,2:06.38,2:01.53,2:00.02,,1:59.86,,
Sebghatullah Ismail,,,,,,,,,,,,,1:58.28,1:59.73,2:00.97
Ivan Pongelli,,,,2:00.54,2:01.19,1:56.68,,,,2:00.76,,,,,
Florian Krempke,,,,,,,2:00.34,1:59.00,1:55.90,1:53.37,1:52.88,1:53.64,1:56.88,1:52.50,1:53.68
Louis Dolce,,,,,,,,,,2:00.43,,1:53.30,1:53.26,1:54.86,
Tim Jakob,,,,2:16.94,2:14.93,2:14.07,2:08.38,2:09.63,,,,,,2:09.11,
Abdirahman Ciise Nur,,,,,,,,2:03.89,1:58.92,1:55.50,,,,,
Stefan Bucher,,,2:15.69,,,,,,,,,,,,
Gian-Andrea Antener,,,,,,,,,,,,,,2:06.74,1:59.25
Matthias Castrischer,,,,,2:09.15,2:07.98,2:06.22,,,,,,,,
Pietro Calamai,,,,,,2:11.93,2:00.04,1:58.49,,1:54.53,1:52.35,1:51.16,1:52.17,1:53.80,1:53.85
Tony Frehner,,,,2:25.14,,,,,,,,,,,
Atakelti Kahsay,,,,,,,,,2:01.19,,,,,,
David Fischer,,,,,,,,,,,,,2:09.30,2:07.26,
Michael Böhler,1:56.39,2:04.74,,,,,,,,,,,,,
Adrien Louis,,,,,,2:24.07,2:14.48,,,,,,,,
Mattéo Ducrest,,,,,,,,,,,,,2:15.22,,
Jonas Jaisli,,,,,,,,,,,,2:09.64,,,
Jonas Dardel,,,,,,,,,,,,2:05.40,2:02.91,1:59.37,1:58.36
Cyrill Rüttimann,,,,,,,,,,,,,,2:10.45,2:09.61
Philipp Bandi,1:58.34,1:54.79,,,,,,,,,,,,,
Tomas Umbach,,,,,,,,,,,,,,2:30.95,
Dominik Alder,,,,3:00.40,2:40.28,,,,,,,,,,
Hendrik Engel,,,,,,,,,,1:54.29,1:52.58,1:53.37,1:50.46,1:51.22,1:53.96
Dominik Lötscher,1:54.84,1:53.20,1:54.47,1:56.88,1:55.70,1:56.11,,1:58.84,,,,,,,
Dimitri Zanella,,,,,,2:06.36,2:02.15,,,,,,,,
Emmanuel Lattion,,,,,,,1:55.89,,,,,,,,
Roger Küng,1:58.79,,,,1:56.97,1:56.24,,,,,,,,,
Silvio Barandun,,,,,,,,2:23.42,2:06.35,2:01.48,1:59.03,2:01.99,1:57.84,1:54.33,1:52.16
